data_year,model_year,brand,model,fail_pct,reason_1,reason_2,reason_3,checked_cars,driven_avg,driven_med
2017,2012,Kia,PICANTO,6.11,,,,360,50000,46000
2017,2012,Kia,RIO,4.69,Käyttöjarru,,,1491,64000,60000
2017,2012,Kia,SORENTO,16.27,Seisontajarrun dynamometritesti,Etuakselisto,Taka-akselisto,295,123000,115000
2017,2012,Kia,SOUL,8.62,,,,116,81000,76000
2017,2012,Kia,SPORTAGE,17.22,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti,Käyttöjarru,1045,91000,84000
2017,2012,Kia,VENGA,8.37,Jousitus ja iskunvaimennus,Käyttöjarru,,621,67000,60000
2017,2012,Land Rover,RANGE ROVER,2.7,,,,259,103000,101000
2017,2012,Lexus,CT200H,1.72,,,,174,85000,80000
2017,2012,Mazda,3,2.13,,,,329,69000,61000
2017,2012,Mazda,6,4.24,,,,613,94000,88000
2017,2012,Mazda,CX-5,3.52,,,,227,99000,89000
2017,2012,Mercedes-Benz,A,7.46,Renkaat ja vanteet,Sisäinen valvontajärjestelmä (OBD),,469,73000,64000
2017,2012,Mercedes-Benz,B,6.32,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD),,855,93000,81000
2017,2012,Mercedes-Benz,C,5.37,Seisontajarrun dynamometritesti,Renkaat ja vanteet,Käyttöjarru,2383,131000,120000
2017,2012,Mercedes-Benz,CLS,7.95,,,,151,104000,103000
2017,2012,Mercedes-Benz,E,8.55,Käyttöjarru,Seisontajarrun dynamometritesti,Renkaat ja vanteet,1720,183000,156000
2017,2012,Mercedes-Benz,GLK,8.27,Jousitus ja iskunvaimennus,,,423,115000,111000
2017,2012,Mercedes-Benz,M,8.46,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD),,449,120000,116000
2017,2012,Mercedes-Benz,SPRINTER,23.98,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot,Käyttöjarru,196,349000,351000
2017,2012,Mercedes-Benz,VITO,30.0,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus,Etuakselisto,150,295000,324000
2017,2012,Mini,COOPER,7.25,,,,276,74000,70000
2017,2012,Mitsubishi,ASX,1.97,,,,763,94000,90000
2017,2012,Mitsubishi,LANCER,3.57,,,,112,76000,74000
2017,2012,Mitsubishi,OUTLANDER,9.24,Seisontajarrun dynamometritesti,,,357,116000,112000
2017,2012,Nissan,JUKE,3.8,Etuakselisto,,,763,74000,69000
2017,2012,Nissan,MICRA,11.68,Etuakselisto,Käyttöjarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD),608,55000,50000
2017,2012,Nissan,NOTE,12.02,Etuakselisto,Jousitus ja iskunvaimennus,Renkaat ja vanteet,516,72000,68000
2017,2012,Nissan,QASHQAI,5.63,Etuakselisto,Seisontajarrun dynamometritesti,Käyttöjarru,3714,86000,81000
2017,2012,Nissan,QASHQAI+2,10.3,Seisontajarrun dynamometritesti,Etuakselisto,Käyttöjarru,1252,109000,103000
2017,2012,Opel,AMPERA,17.06,Sisäinen valvontajärjestelmä (OBD),,,164,98000,87000
2017,2012,Opel,ASTRA,4.09,Jousitus ja iskunvaimennus,Käyttöjarru,,2030,86000,83000
2017,2012,Opel,CORSA,9.19,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot,Käyttöjarrun dynamometritesti,457,62000,58000
2017,2012,Opel,INSIGNIA,5.3,Käyttöjarru,,,679,120000,110000
2017,2012,Opel,MERIVA,4.29,,,,140,70000,66000
2017,2012,Opel,ZAFIRA,7.22,Käyttöjarru,,,388,121000,113000
2017,2012,Peugeot,107,2.42,,,,124,58000,52000
2017,2012,Peugeot,206,17.95,Ohjausnivelet ja -tangot,Käyttöjarrun dynamometritesti,Taka-akselisto,557,55000,50000
2017,2012,Peugeot,207,8.49,,,,106,81000,69000
2017,2012,Peugeot,208,4.85,,,,495,67000,60000
2017,2012,Peugeot,3008,15.73,Etuakselisto,,,445,93000,86000
2017,2012,Peugeot,308,11.93,Etuakselisto,Käyttöjarru,Renkaat ja vanteet,528,85000,80000
2017,2012,Peugeot,5008,16.92,Etuakselisto,,,130,122000,114000
2017,2012,Peugeot,508,5.19,Etuakselisto,Renkaat ja vanteet,Käyttöjarru,810,111000,101000
2017,2012,Renault,CLIO,28.56,Etuakselisto,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti,203,70000,58000
2017,2012,Renault,MEGANE,12.54,Käyttöjarru,Käyttöjarrun dynamometritesti,Etuakselisto,662,88000,82000
2017,2012,Renault,MEGANE SCENIC,12.78,Etuakselisto,,,180,111000,102000
2017,2012,Renault,TWINGO,18.45,Etuakselisto,,,130,54000,49000
2017,2012,Seat,ALHAMBRA,6.78,,,,177,130000,119000
2017,2012,Seat,ALTEA XL,8.84,,,,147,121000,116000
2017,2012,Seat,EXEO,5.73,,,,157,117000,110000
2017,2012,Seat,IBIZA,4.03,Renkaat ja vanteet,,,720,76000,71000
2017,2012,Seat,LEON,4.28,,,,187,89000,85000
2017,2012,Skoda,CITIGO,6.27,Turvavyöt ja -varusteet,,,415,66000,67000
2017,2012,Skoda,FABIA,4.7,Renkaat ja vanteet,Sisäinen valvontajärjestelmä (OBD),,893,75000,71000
2017,2012,Skoda,OCTAVIA,5.58,Käyttöjarrun dynamometritesti,Käyttöjarru,Bensiinimoottorin pakokaasumittaus,4480,109000,100000
2017,2012,Skoda,ROOMSTER,4.59,,,,370,87000,81000
2017,2012,Skoda,SUPERB,5.2,Renkaat ja vanteet,Käyttöjarru,,1423,151000,141000
2017,2012,Skoda,YETI,3.41,,,,880,94000,86000
2017,2012,Subaru,FORESTER,6.54,Käyttöjarru,Taka-akselisto,,413,111000,105000
2017,2012,Subaru,LEGACY,9.46,Taka-akselisto,,,296,124000,119000
2017,2012,Subaru,XV,8.14,,,,295,85000,75000
2017,2012,Suzuki,ALTO,3.05,,,,131,48000,43000
2017,2012,Suzuki,SWIFT,0.67,,,,150,66000,63000
2017,2012,Suzuki,SX4,10.64,Jousitus ja iskunvaimennus,,,451,69000,67000
2017,2012,Toyota,AURIS,1.64,,,,1705,70000,66000
2017,2012,Toyota,AVENSIS,2.38,Renkaat ja vanteet,,,4197,104000,95000
2017,2012,Toyota,AYGO,4.32,,,,278,62000,53000
2017,2012,Toyota,COROLLA,1.51,,,,927,69000,63000
2017,2012,Toyota,LAND CRUISER,0.55,,,,183,132000,124000
2017,2012,Toyota,PRIUS,2.55,,,,314,93000,83000
2017,2012,Toyota,PRIUS PLUS,3.08,,,,195,119000,105000
2017,2012,Toyota,RAV4,5.0,Jousitus ja iskunvaimennus,,,520,97000,95000
2017,2012,Toyota,VERSO,3.04,,,,1548,93000,79000
2017,2012,Toyota,YARIS,3.24,Jousitus ja iskunvaimennus,,,2991,61000,55000
2017,2012,Toyota,YARIS HYBRID,6.07,Käyttöjarru,,,247,67000,61000
2017,2012,Volkswagen,BEETLE,5.83,Etuakselisto,,,566,67000,64000
2017,2012,Volkswagen,CADDY,7.15,Renkaat ja vanteet,,,615,161000,129000
2017,2012,Volkswagen,CARAVELLE,25.73,Ohjausnivelet ja -tangot,,,136,127000,125000
2017,2012,Volkswagen,CC,6.28,,,,191,115000,109000
2017,2012,Volkswagen,GOLF,6.2,Jousitus ja iskunvaimennus,Renkaat ja vanteet,Käyttöjarrun dynamometritesti,4980,88000,81000
2017,2012,Volkswagen,JETTA,9.95,Jousitus ja iskunvaimennus,Etuakselisto,Käyttöjarru,935,90000,83000
2017,2012,Volkswagen,PASSAT,5.26,Renkaat ja vanteet,,,2907,134000,126000
2017,2012,Volkswagen,POLO,5.03,Jousitus ja iskunvaimennus,Käyttöjarru,Turvavyöt ja -varusteet,1371,67000,61000
2017,2012,Volkswagen,SHARAN,9.3,,,,258,154000,132000
2017,2012,Volkswagen,TIGUAN,3.53,Jousitus ja iskunvaimennus,,,879,110000,104000
2017,2012,Volkswagen,TOURAN,10.12,Renkaat ja vanteet,Käyttöjarru,Käyttöjarrun dynamometritesti,593,128000,110000
2017,2012,Volkswagen,TRANSPORTER,20.72,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus,,222,282000,297000
2017,2012,Volkswagen,UP!,4.77,,,,377,55000,51000
2017,2012,Volvo,C70,4.63,,,,389,143000,129000
2017,2012,Volvo,S40,6.32,,,,253,106000,96000
2017,2012,Volvo,S60,8.44,Etuakselisto,Renkaat ja vanteet,Dieselmoottorin pakokaasumittaus,652,108000,100000
2017,2012,Volvo,S80,7.44,,,,242,148000,116000
2017,2012,Volvo,V40,3.28,,,,763,97000,93000
2017,2012,Volvo,V50,7.89,Jousitus ja iskunvaimennus,Renkaat ja vanteet,Etuakselisto,1166,116000,113000
2017,2012,Volvo,V60,7.14,Etuakselisto,Renkaat ja vanteet,,1429,123000,117000
2017,2012,Volvo,V70,10.87,Etuakselisto,Käyttöjarru,Renkaat ja vanteet,1675,166000,146000
2017,2012,Volvo,XC60,3.33,Käyttöjarru,,,1352,130000,121000
2017,2014,Audi,A3,1.69,,,,1830,58000,52000
2017,2014,Audi,A4,1.47,Renkaat ja vanteet,,,1432,76000,70000
2017,2014,Audi,A5,0.75,,,,267,70000,62000
2017,2014,Audi,A6,1.84,,,,815,87000,77000
2017,2014,Audi,Q3,1.85,,,,432,64000,58000
2017,2014,Audi,Q5,1.08,,,,465,74000,67000
2017,2014,BMW,1,1.74,,,,459,52000,48000
2017,2014,BMW,3,3.01,Valmistajan kilpi,,,1593,72000,65000
2017,2014,BMW,5,2.68,,,,1305,93000,78000
2017,2014,BMW,X1,0.67,,,,149,62000,57000
2017,2014,BMW,X3,5.8,,,,224,72000,67000
2017,2014,BMW,X5,2.84,,,,211,74000,70000
2017,2014,Citroen,BERLINGO,1.89,,,,212,61000,54000
2017,2014,Citroen,C1,1.65,,,,121,37000,38000
2017,2014,Citroen,C3,0.71,,,,425,38000,33000
2017,2014,Citroen,C4,6.27,Etuakselisto,,,415,55000,48000
2017,2014,Citroen,C4 CACTUS,4.07,,,,123,50000,44000
2017,2014,Citroen,C4 PICASSO,3.9,,,,308,74000,64000
2017,2014,Citroen,C5,8.24,,,,182,81000,67000
2017,2014,Dacia,DUSTER,8.91,Ohjausnivelet ja -tangot,,,640,56000,53000
2017,2014,Dacia,LOGAN,9.67,Etuakselisto,,,269,57000,50000
2017,2014,Dacia,SANDERO,17.8,Etuakselisto,,,236,45000,42000
2017,2014,Fiat,500,7.63,,,,118,43000,37000
2017,2014,Ford,B-MAX,4.29,,,,140,40000,35000
2017,2014,Ford,FIESTA,3.19,,,,1976,41000,38000
2017,2014,Ford,FOCUS,2.58,,,,1937,54000,50000
2017,2014,Ford,FOCUS C-MAX,1.37,,,,439,67000,58000
2017,2014,Ford,KUGA,2.07,,,,338,73000,68000
2017,2014,Ford,MONDEO,3.82,Renkaat ja vanteet,,,1179,94000,74000
2017,2014,Ford,S-MAX,7.69,,,,247,132000,104000
2017,2014,Ford,TOURNEO CONNECT,5.95,,,,185,98000,79000
2017,2014,Ford,TRANSIT,8.04,,,,112,219000,221000
2017,2014,Honda,ACCORD,1.71,,,,117,60000,51000
2017,2014,Honda,CIVIC,1.25,,,,1202,49000,44000
2017,2014,Honda,CR-V,1.18,,,,930,62000,56000
2017,2014,Honda,JAZZ,0.72,,,,276,32000,29000
2017,2014,Hyundai,I20,5.34,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus,842,38000,35000
2017,2014,Hyundai,I40,11.62,Ohjausnivelet ja -tangot,Etuakselisto,,241,90000,63000
2017,2014,Hyundai,IX35,5.41,,,,148,58000,52000
2017,2014,Hyundai,i30,2.25,,,,534,55000,49000
2017,2014,Jaguar Land Rover Limited,RANGE,5.26,,,,152,66000,60000
2017,2014,Kia,CARENS,5.37,,,,205,63000,54000
2017,2014,Kia,CEED,1.32,,,,1440,51000,47000
2017,2014,Kia,OPTIMA,7.69,,,,117,94000,68000
2017,2014,Kia,PICANTO,4.93,,,,284,32000,28000
2017,2014,Kia,RIO,3.45,Etuakselisto,,,2031,39000,36000
2017,2014,Kia,SORENTO,13.77,,,,138,78000,73000
2017,2014,Kia,SPORTAGE,5.07,Seisontajarrun dynamometritesti,Taka-akselisto,Ohjausnivelet ja -tangot,750,57000,51000
2017,2014,Kia,VENGA,2.57,,,,311,36000,33000
2017,2014,Mazda,3,1.66,,,,663,44000,42000
2017,2014,Mazda,6,3.29,,,,426,61000,56000
2017,2014,Mazda,CX-5,0.77,,,,391,64000,60000
2017,2014,Mercedes-Benz,A,2.48,Sisäinen valvontajärjestelmä (OBD),,,967,46000,42000
2017,2014,Mercedes-Benz,B,2.81,,,,427,50000,42000
2017,2014,Mercedes-Benz,C,5.71,Jousitus ja iskunvaimennus,,,1471,72000,56000
2017,2014,Mercedes-Benz,CLA,5.3,Sisäinen valvontajärjestelmä (OBD),,,283,56000,49000
2017,2014,Mercedes-Benz,E,7.17,Käyttöjarru,Renkaat ja vanteet,Taka-akselisto,1284,166000,148000
2017,2014,Mercedes-Benz,GLA,2.89,,,,242,51000,47000
2017,2014,Mercedes-Benz,GLK,2.03,,,,148,69000,60000
2017,2014,Mercedes-Benz,M,3.81,,,,105,73000,72000
2017,2014,Mercedes-Benz,S,2.34,,,,128,57000,53000
2017,2014,Mercedes-Benz,SPRINTER,13.21,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot,Käyttöjarru,280,248000,242000
2017,2014,Mini,COOPER,0.58,,,,172,44000,39000
2017,2014,Mitsubishi,ASX,3.3,Seisontajarrun dynamometritesti,,,879,54000,50000
2017,2014,Mitsubishi,OUTLANDER,3.6,,,,445,71000,64000
2017,2014,Mitsubishi,SPACE STAR,1.85,,,,108,29000,26000
2017,2014,Nissan,JUKE,3.42,,,,322,43000,41000
2017,2014,Nissan,MICRA,5.71,,,,403,36000,33000
2017,2014,Nissan,NOTE,2.69,,,,893,44000,40000
2017,2014,Nissan,PULSAR,3.74,,,,107,42000,40000
2017,2014,Nissan,QASHQAI,4.35,Jousitus ja iskunvaimennus,,,3679,57000,52000
2017,2014,Nissan,X-TRAIL,3.59,,,,195,77000,71000
2017,2014,Opel,ASTRA,1.23,,,,1136,54000,51000
2017,2014,Opel,CORSA,1.2,,,,415,39000,37000
2017,2014,Opel,INSIGNIA,6.49,Taka-akselisto,,,1047,77000,68000
2017,2014,Opel,MERIVA,4.51,,,,133,38000,32000
2017,2014,Opel,MOKKA,1.89,,,,1004,47000,43000
2017,2014,Opel,ZAFIRA,4.4,,,,159,84000,67000
2017,2014,Peugeot,2008,2.3,,,,217,45000,41000
2017,2014,Peugeot,208,1.81,Etuakselisto,,,662,36000,32000
2017,2014,Peugeot,3008,11.04,Etuakselisto,,,163,59000,54000
2017,2014,Peugeot,308,3.86,,,,751,53000,48000
2017,2014,Peugeot,508,2.62,,,,343,80000,71000
2017,2014,Renault,CAPTUR,8.57,Etuakselisto,,,245,39000,36000
2017,2014,Renault,CLIO,9.92,Etuakselisto,,,796,44000,39000
2017,2014,Renault,MEGANE,4.97,,,,302,52000,48000
2017,2014,Renault,MEGANE SCENIC,9.71,,,,103,75000,67000
2017,2014,Seat,ALHAMBRA,2.94,,,,102,107000,86000
2017,2014,Seat,IBIZA,1.96,,,,306,46000,41000
2017,2014,Seat,LEON,1.52,,,,263,56000,52000
2017,2014,Seat,LEON ST,2.04,,,,539,69000,65000
2017,2014,Seat,TOLEDO,2.58,,,,271,48000,47000
2017,2014,Skoda,CITIGO,0.0,,,,123,33000,28000
2017,2014,Skoda,FABIA,0.28,,,,357,42000,37000
2017,2014,Skoda,OCTAVIA,1.64,,,,5129,74000,66000
2017,2014,Skoda,RAPID,1.81,,,,1049,50000,48000
2017,2014,Skoda,ROOMSTER,2.88,,,,104,56000,45000
2017,2014,Skoda,SUPERB,3.29,Renkaat ja vanteet,,,1033,122000,107000
2017,2014,Skoda,YETI,1.45,,,,692,59000,52000
2017,2014,Subaru,FORESTER,1.39,,,,502,60000,52000
2017,2014,Subaru,LEGACY,3.13,,,,160,85000,69000
2017,2014,Subaru,XV,0.89,,,,112,50000,44000
2017,2014,Suzuki,SX4,2.51,,,,438,47000,41000
2017,2014,Toyota,AURIS,0.88,,,,3405,48000,44000
2017,2014,Toyota,AVENSIS,1.2,,,,2339,67000,56000
2017,2014,Toyota,AYGO,2.93,,,,273,37000,27000
2017,2014,Toyota,COROLLA,0.54,,,,932,44000,38000
2017,2014,Toyota,RAV4,0.85,,,,710,69000,62000
2017,2014,Toyota,VERSO,1.45,,,,690,61000,50000
2017,2014,Toyota,YARIS,1.51,,,,1851,36000,32000
2017,2014,Toyota,YARIS HYBRID,2.5,,,,521,46000,40000
2017,2014,Volkswagen,CADDY,4.42,,,,453,121000,93000
2017,2014,Volkswagen,CARAVELLE,17.36,Ohjausnivelet ja -tangot,,,121,69000,69000
2017,2014,Volkswagen,GOLF,1.04,,,,5394,57000,52000
2017,2014,Volkswagen,JETTA,3.25,,,,369,52000,46000
2017,2014,Volkswagen,PASSAT,2.32,Renkaat ja vanteet,,,1987,90000,77000
2017,2014,Volkswagen,POLO,1.23,,,,1300,40000,38000
2017,2014,Volkswagen,SHARAN,4.62,,,,130,98000,74000
2017,2014,Volkswagen,TIGUAN,0.57,,,,528,63000,58000
2017,2014,Volkswagen,TOURAN,4.64,,,,453,104000,76000
2017,2014,Volkswagen,TRANSPORTER,15.05,Ohjausnivelet ja -tangot,,,186,152000,162000
2017,2014,Volkswagen,UP!,3.07,,,,228,34000,30000
2017,2014,Volvo,C70,2.07,,,,338,90000,82000
2017,2014,Volvo,S60,2.17,,,,507,67000,62000
2017,2014,Volvo,S80,1.8,,,,222,129000,99000
2017,2014,Volvo,V40,3.14,Dieselmoottorin pakokaasumittaus,,,1530,59000,56000
2017,2014,Volvo,V60,3.48,Renkaat ja vanteet,Dieselmoottorin pakokaasumittaus,,1525,79000,73000
2017,2014,Volvo,V70,6.48,Renkaat ja vanteet,Käyttöjarru,Ohjausnivelet ja -tangot,1328,138000,103000
2017,2014,Volvo,XC60,1.71,,,,1287,82000,75000
2018,2003,Alfa Romeo,156,46.06,Etuakselisto,Alustan kotelot ja pohjalevy,Sisäinen valvontajärjestelmä (OBD),254,203000,202000
2018,2003,Audi,A2,35.97,Jousitus ja iskunvaimennus,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),114,184000,179000
2018,2003,Audi,A3,34.16,Jousitus ja iskunvaimennus,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),902,230000,221000
2018,2003,Audi,A4,30.95,Etuakselisto,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),2377,282000,272000
2018,2003,Audi,A6,33.44,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti,1184,286000,275000
2018,2003,BMW,3,41.44,Seisontajarrun dynamometritesti,Etuakselisto,Käyttöjarru,2121,257000,248000
2018,2003,BMW,5,42.72,Seisontajarrun dynamometritesti,Etuakselisto,Käyttöjarru,1351,303000,295000
2018,2003,BMW,X5,39.34,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti,310,305000,306000
2018,2003,BMW,Z4,22.7,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru,Renkaat ja vanteet,185,140000,140000
2018,2003,Chevrolet,TRANS SPORT,55.38,Alustan kotelot ja pohjalevy,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD),112,247000,237000
2018,2003,Chrysler,NEON,39.12,Ohjausnivelet ja -tangot,Etuakselisto,Alustan kotelot ja pohjalevy,299,161000,160000
2018,2003,Chrysler,PT CRUISER,47.94,Etuakselisto,Ohjausnivelet ja -tangot,Alustan kotelot ja pohjalevy,146,212000,211000
2018,2003,Chrysler,SEBRING,44.84,Ohjausnivelet ja -tangot,Alustan kotelot ja pohjalevy,Etuakselisto,379,197000,192000
2018,2003,Chrysler,VOYAGER,52.7,Seisontajarrun dynamometritesti,Käyttöjarru,Alustan kotelot ja pohjalevy,727,268000,261000
2018,2003,Citroen,BERLINGO,37.47,Etuakselisto,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus,411,237000,232000
2018,2003,Citroen,C3,39.47,Etuakselisto,Jousitus ja iskunvaimennus,Käyttöjarrun dynamometritesti,1401,173000,168000
2018,2003,Citroen,C5,45.28,Etuakselisto,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD),1791,255000,252000
2018,2003,Citroen,SAXO,39.1,Käyttöjarrun dynamometritesti,,,110,135000,133000
2018,2003,Citroen,XSARA,36.0,Käyttöjarru,Etuakselisto,Seisontajarrun dynamometritesti,1144,217000,208000
2018,2003,Citroen,XSARA PICASSO,41.75,Etuakselisto,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot,666,232000,232000
2018,2003,Daewoo,EVANDA,45.22,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti,,115,193000,196000
2018,2003,Daewoo,KALOS,43.38,Etuakselisto,Käyttöjarrun dynamometritesti,,399,154000,151000
2018,2003,Fiat,PUNTO,44.6,Alustan kotelot ja pohjalevy,Sisäinen valvontajärjestelmä (OBD),Etuakselisto,2390,156000,153000
2018,2003,Fiat,STILO,48.47,Sisäinen valvontajärjestelmä (OBD),Etuakselisto,Seisontajarrun dynamometritesti,1252,187000,183000
2018,2003,Ford,FIESTA,19.66,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti,Käyttöjarru,1369,168000,162000
2018,2003,Ford,FOCUS,37.12,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti,Ohjausnivelet ja -tangot,3881,220000,217000
2018,2003,Ford,FOCUS C-MAX,41.5,Etuakselisto,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot,188,244000,232000
2018,2003,Ford,FUSION,26.16,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti,Bensiinimoottorin pakokaasumittaus,623,198000,195000
2018,2003,Ford,GALAXY,44.56,Seisontajarrun dynamometritesti,Käyttöjarru,Alustan kotelot ja pohjalevy,110,264000,266000
2018,2003,Ford,KA,38.12,Alustan kotelot ja pohjalevy,Jousitus ja iskunvaimennus,Etuakselisto,257,125000,121000
2018,2003,Ford,MONDEO,43.88,Seisontajarrun dynamometritesti,Käyttöjarru,Jousitus ja iskunvaimennus,3460,259000,255000
2018,2003,Honda,ACCORD,38.8,Etuakselisto,Käyttöjarru,Taka-akselisto,1221,262000,261000
2018,2003,Honda,CIVIC,25.12,Etuakselisto,Seisontajarrun dynamometritesti,Käyttöjarru,1170,200000,202000
2018,2003,Honda,CR-V,23.48,Sisäinen valvontajärjestelmä (OBD),Jousitus ja iskunvaimennus,Käyttöjarru,1056,256000,250000
2018,2003,Honda,HR-V,21.89,Alustan kotelot ja pohjalevy,Bensiinimoottorin pakokaasumittaus,Ohjausnivelet ja -tangot,297,219000,217000
2018,2003,Honda,JAZZ,23.48,Etuakselisto,Käyttöjarru,Bensiinimoottorin pakokaasumittaus,413,182000,180000
2018,2003,Honda,STREAM,42.75,Sisäinen valvontajärjestelmä (OBD),Alustan kotelot ja pohjalevy,Käyttöjarrun dynamometritesti,145,281000,276000
2018,2003,Hyundai,ELANTRA,37.9,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD),,124,194000,182000
2018,2003,Hyundai,GETZ,27.61,Bensiinimoottorin pakokaasumittaus,Sisäinen valvontajärjestelmä (OBD),Käyttöjarrun dynamometritesti,547,158000,154000
2018,2003,Hyundai,SANTA FE,30.47,Etuakselisto,,,128,257000,253000
2018,2003,Hyundai,SONATA,42.88,Käyttöjarru,Käyttöjarrun dynamometritesti,Taka-akselisto,189,218000,213000
2018,2003,Hyundai,TRAJET,50.94,Alustan kotelot ja pohjalevy,Taka-akselisto,Käyttöjarru,106,253000,239000
2018,2003,Jaguar,S-TYPE,25.42,Seisontajarrun dynamometritesti,,,118,185000,185000
2018,2003,Jaguar,X-TYPE,42.97,Taka-akselisto,Alustan kotelot ja pohjalevy,Seisontajarrun dynamometritesti,128,201000,198000
2018,2003,Jeep,CHEROKEE,40.47,Seisontajarrun dynamometritesti,Alustan kotelot ja pohjalevy,Asiapaperit,252,246000,238000
2018,2003,Lada-Vaz,112,34.47,Sisäinen valvontajärjestelmä (OBD),Käyttöjarrun dynamometritesti,Seisontajarrun dynamometritesti,177,110000,98000
2018,2003,Lada-Vaz,SAMARA,25.78,Sisäinen valvontajärjestelmä (OBD),Käyttöjarrun dynamometritesti,Bensiinimoottorin pakokaasumittaus,128,103000,99000
2018,2003,Land Rover,FREELANDER,33.78,Ohjausnivelet ja -tangot,,,145,282000,292000
2018,2003,Mazda,2,24.0,,,,125,172000,169000
2018,2003,Mazda,3,53.03,Alustan kotelot ja pohjalevy,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),496,201000,194000
2018,2003,Mazda,6,47.47,Alustan kotelot ja pohjalevy,Käyttöjarrun dynamometritesti,Käyttöjarru,2967,248000,247000
2018,2003,Mercedes-Benz,A,41.94,Jousitus ja iskunvaimennus,Alustan kotelot ja pohjalevy,,372,180000,177000
2018,2003,Mercedes-Benz,C,45.6,Etuakselisto,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti,2894,287000,271000
2018,2003,Mercedes-Benz,CLK,36.62,Etuakselisto,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus,366,223000,216000
2018,2003,Mercedes-Benz,E,40.16,Etuakselisto,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus,4129,359000,348000
2018,2003,Mercedes-Benz,M,46.0,Ohjausnivelet ja -tangot,Etuakselisto,Jousitus ja iskunvaimennus,350,303000,303000
2018,2003,Mercedes-Benz,S,28.16,Taka-akselisto,Etuakselisto,Seisontajarrun dynamometritesti,174,256000,256000
2018,2003,Mini,COOPER,32.62,Etuakselisto,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),371,172000,174000
2018,2003,Mitsubishi,CARISMA,38.88,Käyttöjarru,Seisontajarrun dynamometritesti,Etuakselisto,193,223000,215000
2018,2003,Mitsubishi,LANCER,33.12,Ohjausnivelet ja -tangot,Etuakselisto,Taka-akselisto,151,206000,216000
2018,2003,Mitsubishi,OUTLANDER,46.84,Taka-akselisto,Etuakselisto,Bensiinimoottorin pakokaasumittaus,111,240000,243000
2018,2003,Mitsubishi,PAJERO,31.44,Etuakselisto,Alustan kotelot ja pohjalevy,Jousitus ja iskunvaimennus,140,286000,278000
2018,2003,Nissan,ALMERA,28.77,Seisontajarrun dynamometritesti,Käyttöjarru,Käyttöjarrun dynamometritesti,3868,193000,191000
2018,2003,Nissan,ALMERA TINO,39.53,Etuakselisto,Seisontajarrun dynamometritesti,Käyttöjarru,382,215000,211000
2018,2003,Nissan,MAXIMA QX,30.38,Etuakselisto,Käyttöjarru,Käyttöjarrun dynamometritesti,237,227000,226000
2018,2003,Nissan,MICRA,33.75,Etuakselisto,Ohjausnivelet ja -tangot,Sisäinen valvontajärjestelmä (OBD),1227,156000,151000
2018,2003,Nissan,PRIMERA,38.62,Etuakselisto,Seisontajarrun dynamometritesti,Käyttöjarru,3184,232000,230000
2018,2003,Nissan,X-TRAIL,42.5,Etuakselisto,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti,193,258000,248000
2018,2003,Opel,ASTRA,34.47,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti,2202,206000,203000
2018,2003,Opel,CORSA,34.8,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti,523,161000,159000
2018,2003,Opel,MERIVA,38.4,Käyttöjarru,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot,807,199000,199000
