,model_year,brand,model,checked_cars,fail_pct,driven_avg,driven_med,reason_1,reason_2,reason_3
420,2005,Kia,PICANTO,250,26.8,125000,119000,Seisontajarrun dynamometritesti,Käyttöjarru,Käyttöjarrun dynamometritesti
421,2005,Kia,RIO,321,26.17,155000,152000,Käyttöjarrun dynamometritesti,Etuakselisto,Sisäinen valvontajärjestelmä (OBD)
422,2005,Kia,SORENTO,457,28.67,253000,255000,Seisontajarrun dynamometritesti,Käyttöjarru,Etuakselisto
423,2005,Kia,SPORTAGE,441,36.28,209000,202000,Etuakselisto,Jousitus ja iskunvaimennus,Käyttöjarru
424,2005,Lada-Vaz,112,147,39.47,96000,86000,Käyttöjarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD),
425,2005,Land Rover,DISCOVERY 3,175,28.56,278000,283000,Taka-akselisto,Etuakselisto,Käyttöjarru
426,2005,Land Rover,FREELANDER,108,20.38,238000,230000,,,
427,2005,Land Rover,RANGE ROVER,105,33.34,217000,205000,,,
428,2005,Mazda,3,1275,34.9,168000,168000,Etuakselisto,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
429,2005,Mazda,5,152,50.0,211000,209000,Etuakselisto,Bensiinimoottorin pakokaasumittaus,Jousitus ja iskunvaimennus
430,2005,Mazda,6,2638,30.55,207000,202000,Alustan kotelot ja pohjalevy,Seisontajarrun dynamometritesti,Käyttöjarru
431,2005,Mercedes-Benz,A,1037,24.78,160000,151000,Jousitus ja iskunvaimennus,Etuakselisto,Seisontajarrun dynamometritesti
432,2005,Mercedes-Benz,B,385,28.83,195000,178000,Jousitus ja iskunvaimennus,Käyttöjarru,Seisontajarrun dynamometritesti
433,2005,Mercedes-Benz,C,2328,40.5,247000,230000,Etuakselisto,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
434,2005,Mercedes-Benz,CLK,128,27.34,183000,168000,Etuakselisto,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
435,2005,Mercedes-Benz,CLS,311,31.19,190000,183000,Etuakselisto,Ohjausnivelet ja -tangot,Sisäinen valvontajärjestelmä (OBD)
436,2005,Mercedes-Benz,E,2157,32.28,313000,295000,Etuakselisto,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti
437,2005,Mercedes-Benz,M,430,26.52,247000,245000,Jousitus ja iskunvaimennus,Käyttöjarru,
438,2005,Mercedes-Benz,SLK,202,17.81,121000,122000,Etuakselisto,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
439,2005,Mercedes-Benz,VITO,153,43.78,337000,317000,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus,Etuakselisto
440,2005,Mini,COOPER,282,22.7,134000,134000,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),
441,2005,Mitsubishi,COLT,363,20.66,138000,135000,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
442,2005,Mitsubishi,GRANDIS,238,33.62,249000,242000,Ohjausnivelet ja -tangot,Käyttöjarru,Etuakselisto
443,2005,Mitsubishi,LANCER,339,34.8,184000,183000,Ohjausnivelet ja -tangot,Taka-akselisto,Käyttöjarrun dynamometritesti
444,2005,Mitsubishi,OUTLANDER,122,34.44,196000,193000,Taka-akselisto,Ohjausnivelet ja -tangot,Bensiinimoottorin pakokaasumittaus
445,2005,Mitsubishi,PAJERO,120,26.67,267000,269000,Etuakselisto,,
446,2005,Nissan,ALMERA,3546,19.06,158000,154000,Seisontajarrun dynamometritesti,Käyttöjarru,Käyttöjarrun dynamometritesti
447,2005,Nissan,ALMERA TINO,808,24.27,174000,173000,Seisontajarrun dynamometritesti,Käyttöjarru,
448,2005,Nissan,MICRA,1002,29.23,135000,132000,Etuakselisto,Ohjausnivelet ja -tangot,Käyttöjarru
449,2005,Nissan,PATHFINDER,148,54.72,296000,299000,Taka-akselisto,Etuakselisto,Ohjausnivelet ja -tangot
450,2005,Nissan,PRIMERA,4661,31.84,203000,198000,Etuakselisto,Ohjausnivelet ja -tangot,Käyttöjarru
451,2005,Nissan,X-TRAIL,702,32.9,226000,219000,Ohjausnivelet ja -tangot,Etuakselisto,Seisontajarrun dynamometritesti
452,2005,Opel,ASTRA,3600,35.62,195000,192000,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
453,2005,Opel,CORSA,223,30.48,131000,124000,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti,
454,2005,Opel,MERIVA,244,31.56,153000,144000,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot,Käyttöjarru
455,2005,Opel,VECTRA,1720,39.4,228000,223000,Jousitus ja iskunvaimennus,Taka-akselisto,Seisontajarrun dynamometritesti
456,2005,Opel,ZAFIRA,515,49.3,224000,220000,Jousitus ja iskunvaimennus,Etuakselisto,Seisontajarrun dynamometritesti
457,2005,Peugeot,206,2275,33.22,138000,132000,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Ohjausnivelet ja -tangot
458,2005,Peugeot,307,3254,32.28,193000,186000,Ohjausnivelet ja -tangot,Etuakselisto,Seisontajarrun dynamometritesti
459,2005,Peugeot,407,2155,33.22,217000,209000,Etuakselisto,Seisontajarrun dynamometritesti,Käyttöjarru
460,2005,Peugeot,607,206,36.4,238000,218000,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),
461,2005,Peugeot,807,124,51.62,216000,207000,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD),Etuakselisto
462,2005,Renault,CLIO,778,33.7,127000,123000,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot,Etuakselisto
463,2005,Renault,ESPACE,110,51.8,230000,230000,Ohjausnivelet ja -tangot,Etuakselisto,Käyttöjarru
464,2005,Renault,LAGUNA,964,45.22,199000,197000,Etuakselisto,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti
465,2005,Renault,MEGANE,2458,40.0,187000,183000,Ohjausnivelet ja -tangot,Etuakselisto,Jousitus ja iskunvaimennus
466,2005,Renault,MEGANE SCENIC,1490,46.25,186000,187000,Etuakselisto,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti
467,2005,Renault,MODUS,302,44.03,132000,128000,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus
468,2005,Renault,TWINGO,191,29.31,107000,101000,Etuakselisto,Käyttöjarrun dynamometritesti,Jousitus ja iskunvaimennus
469,2005,Saab,9-3,934,26.12,219000,214000,Taka-akselisto,Jousitus ja iskunvaimennus,Käyttöjarru
470,2005,Saab,9-5,625,20.31,226000,220000,Taka-akselisto,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti
471,2005,Seat,ALTEA,275,36.72,221000,216000,Käyttöjarru,Jousitus ja iskunvaimennus,Käyttöjarrun dynamometritesti
472,2005,Seat,IBIZA,118,28.81,162000,151000,Käyttöjarru,,
473,2005,Seat,LEON,558,29.56,235000,222000,Seisontajarrun dynamometritesti,Käyttöjarru,Jousitus ja iskunvaimennus
474,2005,Seat,TOLEDO,104,41.34,244000,243000,Käyttöjarru,Jousitus ja iskunvaimennus,Etuakselisto
475,2005,Skoda,FABIA,981,31.6,175000,169000,Käyttöjarru,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti
476,2005,Skoda,OCTAVIA,4136,30.88,252000,241000,Käyttöjarru,Jousitus ja iskunvaimennus,Etuakselisto
477,2005,Skoda,SUPERB,224,22.77,271000,253000,Etuakselisto,Käyttöjarru,Jousitus ja iskunvaimennus
478,2005,Smart,FORFOUR,239,20.08,138000,136000,Sisäinen valvontajärjestelmä (OBD),Jousitus ja iskunvaimennus,Käyttöjarru
479,2005,Subaru,FORESTER,801,11.24,208000,198000,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru
480,2005,Subaru,IMPREZA,187,13.9,165000,163000,Bensiinimoottorin pakokaasumittaus,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru
481,2005,Subaru,LEGACY,301,15.28,212000,212000,Etuakselisto,Bensiinimoottorin pakokaasumittaus,Käyttöjarru
482,2005,Suzuki,GRAND VITARA,227,13.66,195000,190000,,,
483,2005,Suzuki,LIANA,132,33.34,159000,155000,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Jousitus ja iskunvaimennus
484,2005,Suzuki,SWIFT,132,34.84,135000,134000,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),
485,2005,Toyota,AVENSIS,5147,14.75,226000,213000,Etuakselisto,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
486,2005,Toyota,AVENSIS VERSO,373,16.89,265000,255000,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD),Käyttöjarrun dynamometritesti
487,2005,Toyota,COROLLA,9039,11.4,179000,171000,Käyttöjarru,Käyttöjarrun dynamometritesti,Seisontajarrun dynamometritesti
488,2005,Toyota,COROLLA VERSO,2078,13.23,231000,222000,Käyttöjarru,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
489,2005,Toyota,LAND CRUISER,501,11.98,299000,291000,Etuakselisto,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
490,2005,Toyota,PRIUS,108,19.44,211000,205000,,,
491,2005,Toyota,RAV4,719,12.52,207000,204000,Käyttöjarru,Jousitus ja iskunvaimennus,Käyttöjarrun dynamometritesti
492,2005,Toyota,YARIS,1907,11.59,137000,131000,Käyttöjarrun dynamometritesti,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
493,2005,Toyota,YARIS VERSO,413,16.7,180000,168000,Käyttöjarrun dynamometritesti,Käyttöjarru,Jousitus ja iskunvaimennus
494,2005,Volkswagen,BORA,941,19.98,186000,174000,Seisontajarrun dynamometritesti,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
495,2005,Volkswagen,CADDY,201,32.34,236000,228000,Käyttöjarru,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
496,2005,Volkswagen,GOLF,7132,26.05,198000,189000,Käyttöjarru,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
497,2005,Volkswagen,JETTA,521,28.8,208000,198000,Käyttöjarru,Jousitus ja iskunvaimennus,Alustan kotelot ja pohjalevy
498,2005,Volkswagen,PASSAT,3192,26.31,267000,259000,Etuakselisto,Jousitus ja iskunvaimennus,Käyttöjarru
499,2005,Volkswagen,POLO,1463,26.45,144000,135000,Käyttöjarru,Etuakselisto,Käyttöjarrun dynamometritesti
500,2005,Volkswagen,TOUAREG,154,25.31,252000,240000,Käyttöjarru,,
501,2005,Volkswagen,TOURAN,1206,36.66,285000,278000,Käyttöjarru,Jousitus ja iskunvaimennus,Etuakselisto
502,2005,Volkswagen,TRANSPORTER,411,32.12,373000,345000,Seisontajarrun dynamometritesti,Käyttöjarru,
503,2005,Volvo,C70,545,20.92,269000,264000,Etuakselisto,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot
504,2005,Volvo,S40,1552,22.48,181000,177000,Etuakselisto,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
505,2005,Volvo,S60,1658,21.47,208000,199000,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti,Etuakselisto
506,2005,Volvo,S80,885,22.6,271000,247000,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot,Etuakselisto
507,2005,Volvo,V50,2593,30.58,224000,215000,Etuakselisto,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
508,2005,Volvo,V70,3960,25.78,284000,265000,Seisontajarrun dynamometritesti,Etuakselisto,Ohjausnivelet ja -tangot
509,2005,Volvo,XC90,673,28.83,258000,252000,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot
510,2006,Alfa Romeo,159,353,43.9,198000,189000,Etuakselisto,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
511,2006,Audi,A3,1316,19.83,182000,172000,Käyttöjarru,Jousitus ja iskunvaimennus,Etuakselisto
512,2006,Audi,A4,2720,18.27,226000,218000,Käyttöjarru,Jousitus ja iskunvaimennus,Etuakselisto
513,2006,Audi,A6,2386,14.71,246000,239000,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru
514,2006,Audi,Q7,401,19.7,252000,248000,Käyttöjarru,Etuakselisto,Seisontajarrun dynamometritesti
515,2006,Audi,TT,120,11.67,145000,145000,Jousitus ja iskunvaimennus,,
516,2006,BMW,1,512,29.1,166000,159000,Käyttöjarru,Taka-akselisto,Sisäinen valvontajärjestelmä (OBD)
517,2006,BMW,3,2844,30.62,224000,219000,Taka-akselisto,Käyttöjarru,Jousitus ja iskunvaimennus
518,2006,BMW,5,1536,31.9,260000,253000,Ohjausnivelet ja -tangot,Käyttöjarru,Seisontajarrun dynamometritesti
519,2006,BMW,X3,234,14.53,222000,217000,Jousitus ja iskunvaimennus,,
520,2006,BMW,X5,163,23.94,260000,225000,Käyttöjarru,Etuakselisto,Ohjausnivelet ja -tangot
521,2006,Chevrolet,AVEO,242,30.98,120000,116000,Etuakselisto,Käyttöjarru,Käyttöjarrun dynamometritesti
522,2006,Chevrolet,CAPTIVA,115,34.78,205000,205000,Seisontajarrun dynamometritesti,,
523,2006,Chevrolet,EPICA,150,30.0,173000,153000,Seisontajarrun dynamometritesti,Käyttöjarru,Ohjausnivelet ja -tangot
524,2006,Chevrolet,EVANDA,195,39.5,150000,145000,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
525,2006,Chevrolet,KALOS,468,29.9,117000,110000,Etuakselisto,Käyttöjarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
526,2006,Chevrolet,NUBIRA,246,38.22,160000,153000,Seisontajarrun dynamometritesti,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
527,2006,Chrysler,300C,424,41.03,229000,222000,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot,Etuakselisto
528,2006,Chrysler,PT CRUISER,147,38.78,144000,145000,Etuakselisto,Ohjausnivelet ja -tangot,Käyttöjarru
529,2006,Chrysler,SEBRING,644,36.34,160000,158000,Ohjausnivelet ja -tangot,Alustan kotelot ja pohjalevy,Sisäinen valvontajärjestelmä (OBD)
530,2006,Chrysler,VOYAGER,737,36.1,217000,215000,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot,Käyttöjarru
531,2006,Citroen,BERLINGO,144,25.0,202000,191000,Etuakselisto,Ohjausnivelet ja -tangot,
532,2006,Citroen,C1,222,12.61,115000,109000,,,
533,2006,Citroen,C2,218,27.52,123000,122000,Etuakselisto,Jousitus ja iskunvaimennus,
534,2006,Citroen,C3,769,24.84,120000,119000,Etuakselisto,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
535,2006,Citroen,C4,1390,32.8,159000,152000,Ohjausnivelet ja -tangot,Käyttöjarru,Etuakselisto
536,2006,Citroen,C5,1506,34.47,205000,195000,Etuakselisto,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti
537,2006,Citroen,XSARA PICASSO,758,26.52,175000,170000,Ohjausnivelet ja -tangot,Etuakselisto,Seisontajarrun dynamometritesti
538,2006,Dodge,CALIBER,500,57.0,184000,176000,Taka-akselisto,Etuakselisto,Ohjausnivelet ja -tangot
539,2006,Fiat,CROMA,342,46.5,190000,184000,Jousitus ja iskunvaimennus,Taka-akselisto,Etuakselisto
540,2006,Fiat,PUNTO,2672,27.55,126000,119000,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti
541,2006,Fiat,STILO,868,39.88,154000,153000,Etuakselisto,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot
542,2006,Ford,FIESTA,699,12.45,127000,120000,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus,Käyttöjarrun dynamometritesti
543,2006,Ford,FOCUS,5168,26.38,178000,172000,Etuakselisto,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
544,2006,Ford,FOCUS C-MAX,371,30.45,193000,183000,Etuakselisto,Bensiinimoottorin pakokaasumittaus,Jousitus ja iskunvaimennus
545,2006,Ford,FUSION,151,11.26,133000,125000,,,
546,2006,Ford,GALAXY,165,29.7,240000,232000,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot
547,2006,Ford,KA,369,27.9,98000,95000,Etuakselisto,Jousitus ja iskunvaimennus,Alustan kotelot ja pohjalevy
548,2006,Ford,MAVERICK,147,20.4,176000,175000,Käyttöjarru,Etuakselisto,Ohjausnivelet ja -tangot
549,2006,Ford,MONDEO,1935,20.62,213000,204000,Jousitus ja iskunvaimennus,Käyttöjarru,Taka-akselisto
550,2006,Ford,MUSTANG,135,12.59,110000,100000,,,
551,2006,Ford,S-MAX,494,24.9,231000,215000,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot
552,2006,Honda,ACCORD,1858,26.9,228000,219000,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti
553,2006,Honda,CIVIC,1578,22.12,167000,162000,Jousitus ja iskunvaimennus,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
554,2006,Honda,CR-V,1608,13.87,219000,212000,Etuakselisto,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
555,2006,Honda,FR-V,212,20.28,200000,202000,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Käyttöjarrun dynamometritesti
556,2006,Honda,JAZZ,381,16.27,129000,129000,Käyttöjarru,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti
557,2006,Hyundai,ACCENT,106,24.53,131000,125000,,,
558,2006,Hyundai,ELANTRA,101,28.7,180000,164000,Käyttöjarru,,
559,2006,Hyundai,GETZ,1243,12.15,128000,117000,Sisäinen valvontajärjestelmä (OBD),Käyttöjarrun dynamometritesti,Renkaat ja vanteet
560,2006,Hyundai,MATRIX,123,30.08,148000,139000,Seisontajarrun dynamometritesti,,
561,2006,Hyundai,SANTA FE,381,35.97,234000,234000,Etuakselisto,Seisontajarrun dynamometritesti,Käyttöjarru
562,2006,Hyundai,SONATA,385,22.6,208000,192000,Seisontajarrun dynamometritesti,Käyttöjarru,Etuakselisto
563,2006,Hyundai,TRAJET,105,37.12,217000,211000,Etuakselisto,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
564,2006,Hyundai,TUCSON,328,29.56,184000,183000,Etuakselisto,Jousitus ja iskunvaimennus,Käyttöjarru
565,2006,Jaguar,S-TYPE,103,22.33,205000,192000,,,
566,2006,Jeep,CHEROKEE,298,23.83,223000,220000,Etuakselisto,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
567,2006,Kia,CERATO,3001,21.89,146000,142000,Käyttöjarru,Käyttöjarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
568,2006,Kia,MAGENTIS,277,33.94,170000,161000,Taka-akselisto,Etuakselisto,Käyttöjarru
569,2006,Kia,PICANTO,178,24.72,116000,112000,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti,Käyttöjarru
570,2006,Kia,RIO,297,24.58,132000,126000,Käyttöjarru,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti
571,2006,Kia,SORENTO,770,34.16,234000,234000,Seisontajarrun dynamometritesti,Etuakselisto,Käyttöjarru
572,2006,Kia,SPORTAGE,902,31.6,188000,181000,Etuakselisto,Käyttöjarru,Jousitus ja iskunvaimennus
573,2006,Lada-Vaz,112,190,32.12,90000,87000,Sisäinen valvontajärjestelmä (OBD),Käyttöjarrun dynamometritesti,Alustan kotelot ja pohjalevy
574,2006,Land Rover,DISCOVERY 3,138,26.81,254000,251000,Ohjausnivelet ja -tangot,Taka-akselisto,Etuakselisto
575,2006,Land Rover,RANGE ROVER,167,25.75,217000,210000,Jousitus ja iskunvaimennus,Taka-akselisto,Etuakselisto
576,2006,Lexus,IS250,155,18.06,165000,168000,Bensiinimoottorin pakokaasumittaus,,
577,2006,Lexus,RX400H,128,13.28,190000,187000,Käyttöjarru,,
578,2006,Mazda,2,203,15.27,125000,120000,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus,Käyttöjarrun dynamometritesti
579,2006,Mazda,3,1148,32.3,159000,158000,Etuakselisto,Jousitus ja iskunvaimennus,Käyttöjarru
580,2006,Mazda,5,538,42.56,200000,196000,Etuakselisto,Bensiinimoottorin pakokaasumittaus,Jousitus ja iskunvaimennus
581,2006,Mazda,6,2927,22.58,191000,188000,Käyttöjarru,Jousitus ja iskunvaimennus,Käyttöjarrun dynamometritesti
582,2006,Mercedes-Benz,A,667,22.05,148000,137000,Jousitus ja iskunvaimennus,Käyttöjarru,Seisontajarrun dynamometritesti
583,2006,Mercedes-Benz,B,493,25.77,184000,171000,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti,Etuakselisto
584,2006,Mercedes-Benz,C,1724,41.8,245000,234000,Etuakselisto,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
585,2006,Mercedes-Benz,CLK,106,34.9,174000,165000,Etuakselisto,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
586,2006,Mercedes-Benz,CLS,250,27.6,205000,203000,Etuakselisto,Ohjausnivelet ja -tangot,Taka-akselisto
587,2006,Mercedes-Benz,E,2535,30.97,308000,287000,Etuakselisto,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus
588,2006,Mercedes-Benz,M,869,19.8,245000,238000,Käyttöjarru,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
589,2006,Mercedes-Benz,R,385,23.64,243000,240000,Käyttöjarru,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
590,2006,Mercedes-Benz,S,331,19.94,204000,192000,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti
591,2006,Mercedes-Benz,SLK,128,18.75,113000,103000,,,
592,2006,Mercedes-Benz,VITO,118,42.38,343000,320000,Seisontajarrun dynamometritesti,Etuakselisto,Jousitus ja iskunvaimennus
593,2006,Mini,COOPER,228,17.55,126000,121000,Etuakselisto,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
594,2006,Mitsubishi,COLT,303,16.17,128000,125000,Käyttöjarru,Käyttöjarrun dynamometritesti,Seisontajarrun dynamometritesti
595,2006,Mitsubishi,GRANDIS,267,33.34,244000,234000,Ohjausnivelet ja -tangot,Käyttöjarru,Seisontajarrun dynamometritesti
596,2006,Mitsubishi,LANCER,435,23.22,161000,163000,Ohjausnivelet ja -tangot,Taka-akselisto,Käyttöjarrun dynamometritesti
597,2006,Mitsubishi,OUTLANDER,290,38.28,183000,181000,Taka-akselisto,Ohjausnivelet ja -tangot,
598,2006,Mitsubishi,PAJERO,122,22.95,239000,240000,Etuakselisto,,
599,2006,Nissan,ALMERA,2344,13.87,142000,138000,Seisontajarrun dynamometritesti,Käyttöjarru,Käyttöjarrun dynamometritesti
600,2006,Nissan,ALMERA TINO,159,25.8,166000,165000,Käyttöjarru,Seisontajarrun dynamometritesti,Bensiinimoottorin pakokaasumittaus
601,2006,Nissan,MICRA,1092,20.8,127000,119000,Etuakselisto,Ohjausnivelet ja -tangot,Käyttöjarru
602,2006,Nissan,NOTE,1419,26.78,160000,153000,Etuakselisto,Jousitus ja iskunvaimennus,Renkaat ja vanteet
603,2006,Nissan,PATHFINDER,199,45.72,279000,275000,Taka-akselisto,Etuakselisto,Ohjausnivelet ja -tangot
604,2006,Nissan,PRIMERA,3500,28.0,181000,178000,Etuakselisto,Ohjausnivelet ja -tangot,Käyttöjarru
605,2006,Nissan,X-TRAIL,693,35.22,213000,206000,Ohjausnivelet ja -tangot,Käyttöjarru,Etuakselisto
606,2006,Opel,ASTRA,3418,31.66,179000,174000,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti,Käyttöjarru
607,2006,Opel,CORSA,371,25.61,131000,126000,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD),Ohjausnivelet ja -tangot
608,2006,Opel,MERIVA,206,26.7,150000,148000,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus
609,2006,Opel,VECTRA,1840,30.38,215000,205000,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti,Käyttöjarru
610,2006,Opel,ZAFIRA,1054,41.1,226000,215000,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot,Taka-akselisto
611,2006,Peugeot,1007,139,27.34,112000,103000,Etuakselisto,,
612,2006,Peugeot,107,226,15.93,111000,104000,,,
613,2006,Peugeot,206,1503,25.95,122000,114000,Etuakselisto,Ohjausnivelet ja -tangot,Sisäinen valvontajärjestelmä (OBD)
614,2006,Peugeot,207,988,23.58,135000,129000,Etuakselisto,Jousitus ja iskunvaimennus,Käyttöjarru
615,2006,Peugeot,307,2662,30.47,175000,169000,Ohjausnivelet ja -tangot,Etuakselisto,Seisontajarrun dynamometritesti
616,2006,Peugeot,407,1870,29.73,197000,187000,Etuakselisto,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
617,2006,Peugeot,607,114,31.58,242000,223000,Etuakselisto,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
618,2006,Peugeot,807,102,50.0,221000,213000,Seisontajarrun dynamometritesti,Etuakselisto,Sisäinen valvontajärjestelmä (OBD)
619,2006,Renault,CLIO,995,32.56,121000,115000,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus,Etuakselisto
620,2006,Renault,LAGUNA,393,40.97,184000,179000,Etuakselisto,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti
621,2006,Renault,MEGANE,1640,38.6,179000,174000,Etuakselisto,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus
622,2006,Renault,MEGANE SCENIC,891,41.53,194000,194000,Etuakselisto,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti
623,2006,Renault,MODUS,114,38.6,130000,125000,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
624,2006,Saab,9-3,1452,26.86,200000,193000,Taka-akselisto,Jousitus ja iskunvaimennus,Käyttöjarru
625,2006,Saab,9-5,714,21.98,213000,207000,Taka-akselisto,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti
626,2006,Seat,ALTEA,117,42.75,213000,207000,Jousitus ja iskunvaimennus,Käyttöjarru,
627,2006,Seat,CORDOBA,113,31.86,180000,162000,Käyttöjarru,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
628,2006,Seat,IBIZA,267,33.72,161000,155000,Käyttöjarru,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
629,2006,Seat,LEON,522,22.22,204000,191000,Käyttöjarru,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
630,2006,Skoda,FABIA,1148,28.66,171000,160000,Käyttöjarru,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti
631,2006,Skoda,OCTAVIA,4928,26.89,238000,228000,Käyttöjarru,Jousitus ja iskunvaimennus,Etuakselisto
632,2006,Skoda,ROOMSTER,170,30.6,190000,191000,Seisontajarrun dynamometritesti,Käyttöjarru,Etuakselisto
633,2006,Skoda,SUPERB,263,27.0,254000,240000,Etuakselisto,Käyttöjarru,
634,2006,Smart,FORFOUR,321,18.06,126000,125000,Seisontajarrun dynamometritesti,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
635,2006,Subaru,FORESTER,560,15.89,185000,184000,Sisäinen valvontajärjestelmä (OBD),Jousitus ja iskunvaimennus,Käyttöjarru
