,model_year,brand,model,fail_pct,reason_1,reason_2,reason_3
1107,2005,Mitsubishi,GRANDIS,31.2,Ohjausnivelet ja -tangot,Sisäinen valvontajärjestelmä (OBD),Jousitus ja iskunvaimennus
1108,2005,Opel,ASTRA,31.7,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
1109,2005,Ford,FOCUS C-MAX,31.88,Jousitus ja iskunvaimennus,Etuakselisto,Käyttöjarru
1110,2005,Mazda,3,31.98,Etuakselisto,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
1111,2005,Citroen,C4,32.12,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus,Etuakselisto
1112,2005,Nissan,PATHFINDER,32.4,Etuakselisto,Taka-akselisto,Käyttöjarru
1113,2005,Mercedes-Benz,E,32.5,Etuakselisto,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot
1114,2005,BMW,3,32.7,Käyttöjarru,Taka-akselisto,Jousitus ja iskunvaimennus
1115,2005,BMW,X5,32.84,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti
1116,2005,Peugeot,407,32.88,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti
1117,2005,Jaguar,X-TYPE,32.97,Taka-akselisto,Käyttöjarru,Käyttöjarrun dynamometritesti
1118,2005,Volkswagen,TOURAN,33.06,Käyttöjarru,Etuakselisto,Jousitus ja iskunvaimennus
1119,2005,Peugeot,607,33.62,Sisäinen valvontajärjestelmä (OBD),Ohjausnivelet ja -tangot,Etuakselisto
1120,2005,Citroen,C5,33.75,Etuakselisto,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
1121,2005,Chevrolet,MATIZ,34.1,Käyttöjarrun dynamometritesti,Etuakselisto,Sisäinen valvontajärjestelmä (OBD)
1122,2005,Kia,SPORTAGE,34.3,Jousitus ja iskunvaimennus,Etuakselisto,Käyttöjarru
1123,2005,Renault,TWINGO,34.34,Etuakselisto,Ohjausnivelet ja -tangot,Käyttöjarrun dynamometritesti
1124,2005,Hyundai,TUCSON,35.9,Jousitus ja iskunvaimennus,Etuakselisto,Käyttöjarru
1125,2005,Chrysler,300,36.44,Etuakselisto,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
1126,2005,Chrysler,SEBRING,36.8,Ohjausnivelet ja -tangot,Taka-akselisto,Etuakselisto
1127,2005,Chevrolet,EVANDA,37.3,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
1128,2005,Opel,VECTRA,38.28,Jousitus ja iskunvaimennus,Taka-akselisto,Seisontajarrun dynamometritesti
1129,2005,Fiat,STILO,38.38,Etuakselisto,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
1130,2005,Alfa Romeo,147,38.6,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Taka-akselisto
1131,2005,Mercedes-Benz,C,38.7,Etuakselisto,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
1132,2005,Renault,ESPACE,39.06,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti,Etuakselisto
1133,2005,Chrysler,PT CRUISER,39.1,Etuakselisto,Ohjausnivelet ja -tangot,Käyttöjarru
1134,2005,Renault,MODUS,39.12,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus
1135,2005,Chevrolet,NUBIRA,39.47,Seisontajarrun dynamometritesti,Käyttöjarru,Etuakselisto
1136,2005,Renault,MEGANE,39.62,Ohjausnivelet ja -tangot,Etuakselisto,Jousitus ja iskunvaimennus
1137,2005,Mazda,5,40.4,Etuakselisto,Jousitus ja iskunvaimennus,Bensiinimoottorin pakokaasumittaus
1138,2005,Opel,ZAFIRA,40.62,Seisontajarrun dynamometritesti,Etuakselisto,Ohjausnivelet ja -tangot
1139,2005,Fiat,PANDA,40.8,Etuakselisto,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti
1140,2005,Chrysler,VOYAGER,41.56,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot,Käyttöjarru
1141,2005,Renault,LAGUNA,41.7,Etuakselisto,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti
1142,2005,Chrysler,NEON,42.06,Etuakselisto,Ohjausnivelet ja -tangot,Alustan kotelot ja pohjalevy
1143,2005,Peugeot,807,42.97,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti,Etuakselisto
1144,2005,Hyundai,TRAJET,43.6,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti,Etuakselisto
1145,2005,Seat,IBIZA,44.03,Turvavyöt ja -varusteet,Käyttöjarru,Jousitus ja iskunvaimennus
1146,2005,Alfa Romeo,156,45.62,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti
1147,2005,Kia,CARNIVAL,47.84,Seisontajarrun dynamometritesti,Etuakselisto,Renkaat ja vanteet
1148,2004,Toyota,LAND CRUISER,7.85,Etuakselisto,Käyttöjarru,Jousitus ja iskunvaimennus
1149,2004,Toyota,RAV4,10.695,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Jousitus ja iskunvaimennus
1150,2004,Toyota,COROLLA,11.93,Käyttöjarru,Käyttöjarrun dynamometritesti,Seisontajarrun dynamometritesti
1151,2004,Ford,FIESTA,12.42,Jousitus ja iskunvaimennus,Käyttöjarrun dynamometritesti,Seisontajarrun dynamometritesti
1152,2004,Suzuki,GRAND VITARA,13.016,Etuakselisto,Käyttöjarrun dynamometritesti,Seisontajarrun dynamometritesti
1153,2004,Toyota,AVENSIS,13.25,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti
1154,2004,Suzuki,IGNIS,13.64,,,
1155,2004,Toyota,YARIS,14.03,Käyttöjarru,Käyttöjarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
1156,2004,Honda,HR-V,14.08,,,
1157,2004,Ford,FUSION,14.23,,,
1158,2004,Subaru,FORESTER,14.38,Jousitus ja iskunvaimennus,Bensiinimoottorin pakokaasumittaus,Sisäinen valvontajärjestelmä (OBD)
1159,2004,Subaru,LEGACY,15.5,Sisäinen valvontajärjestelmä (OBD),Etuakselisto,Käyttöjarru
1160,2004,Honda,JAZZ,16.06,Käyttöjarru,Seisontajarrun dynamometritesti,Etuakselisto
1161,2004,Honda,CR-V,16.83,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru,Etuakselisto
1162,2004,Subaru,IMPREZA,17.39,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD),Bensiinimoottorin pakokaasumittaus
1163,2004,Hyundai,GETZ,17.66,Sisäinen valvontajärjestelmä (OBD),Käyttöjarrun dynamometritesti,Käyttöjarru
1164,2004,Toyota,HIACE,18.0,,,
1165,2004,BMW,X3,18.36,Jousitus ja iskunvaimennus,Käyttöjarru,Etuakselisto
1166,2004,Honda,CIVIC,18.55,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru
1167,2004,Toyota,CAMRY,18.8,Käyttöjarru,Käyttöjarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
1168,2004,BMW,Z4,18.92,,,
1169,2004,Suzuki,LIANA,19.28,Etuakselisto,Käyttöjarrun dynamometritesti,Renkaat ja vanteet
1170,2004,Mazda,2,19.3,,,
1171,2004,Mercedes-Benz,SLK,20.66,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Jousitus ja iskunvaimennus
1172,2004,Audi,A6,21.12,Etuakselisto,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
1173,2004,Saab,9-5,21.19,Taka-akselisto,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti
1174,2004,Nissan,ALMERA,21.27,Seisontajarrun dynamometritesti,Käyttöjarru,Käyttöjarrun dynamometritesti
1175,2004,Volkswagen,BORA,21.62,Seisontajarrun dynamometritesti,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
1176,2004,Land Rover,FREELANDER,22.03,Ohjausnivelet ja -tangot,Sisäinen valvontajärjestelmä (OBD),Renkaat ja vanteet
1177,2004,Nissan,MAXIMA QX,22.1,Etuakselisto,Käyttöjarru,Käyttöjarrun dynamometritesti
1178,2004,Audi,A4,22.2,Käyttöjarru,Etuakselisto,Sisäinen valvontajärjestelmä (OBD)
1179,2004,Mitsubishi,COLT,22.64,,,
1180,2004,Peugeot,PARTNER,23.56,Etuakselisto,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus
1181,2004,Mitsubishi,PAJERO,24.25,Etuakselisto,Ohjausnivelet ja -tangot,Käyttöjarrun dynamometritesti
1182,2004,Mitsubishi,SPACE STAR,24.77,Seisontajarrun dynamometritesti,Käyttöjarru,Jousitus ja iskunvaimennus
1183,2004,Smart,FORFOUR,25.0,,,
1184,2004,Volvo,S60,25.12,Etuakselisto,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
1185,2004,Nissan,MICRA,25.27,Etuakselisto,Ohjausnivelet ja -tangot,Sisäinen valvontajärjestelmä (OBD)
1186,2004,Mitsubishi,GRANDIS,25.52,Etuakselisto,Ohjausnivelet ja -tangot,Sisäinen valvontajärjestelmä (OBD)
1187,2004,Volkswagen,PASSAT,25.88,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti
1188,2004,Hyundai,SANTA FE,25.97,Jousitus ja iskunvaimennus,Käyttöjarru,Etuakselisto
1189,2004,Ford,FOCUS,26.16,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot,Käyttöjarrun dynamometritesti
1190,2004,Opel,CORSA,26.23,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot
1191,2004,Volkswagen,GOLF,26.88,Käyttöjarru,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
1192,2004,Volvo,S80,26.95,Etuakselisto,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
1193,2004,Volkswagen,TOUAREG,26.95,Käyttöjarru,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
1194,2004,Renault,TWINGO,27.06,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus,Etuakselisto
1195,2004,Citroen,C3,27.1,Etuakselisto,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
1196,2004,Hyundai,ELANTRA,27.22,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD),Käyttöjarrun dynamometritesti
1197,2004,Citroen,C2,27.44,Etuakselisto,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
1198,2004,Skoda,OCTAVIA,27.69,Käyttöjarru,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti
1199,2004,Seat,TOLEDO,27.72,Seisontajarrun dynamometritesti,Käyttöjarru,Etuakselisto
1200,2004,Saab,9-3,27.77,Taka-akselisto,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
1201,2004,Volvo,S40,27.77,Jousitus ja iskunvaimennus,Etuakselisto,Sisäinen valvontajärjestelmä (OBD)
1202,2004,Volvo,C70,27.84,Seisontajarrun dynamometritesti,Etuakselisto,Jousitus ja iskunvaimennus
1203,2004,Seat,LEON,27.9,Seisontajarrun dynamometritesti,Käyttöjarru,Jousitus ja iskunvaimennus
1204,2004,Jeep,CHEROKEE,27.98,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot,Etuakselisto
1205,2004,Opel,ASTRA,28.31,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus
1206,2004,Mercedes-Benz,A,28.62,Jousitus ja iskunvaimennus,Etuakselisto,Sisäinen valvontajärjestelmä (OBD)
1207,2004,Ford,KA,28.9,Alustan kotelot ja pohjalevy,Jousitus ja iskunvaimennus,Etuakselisto
1208,2004,Peugeot,206,29.06,Etuakselisto,Ohjausnivelet ja -tangot,Sisäinen valvontajärjestelmä (OBD)
1209,2004,Volkswagen,POLO,29.16,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Etuakselisto
1210,2004,Mini,COOPER/ ONE,29.19,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru
1211,2004,Mercedes-Benz,B,29.27,,,
1212,2004,Jaguar,S-TYPE,29.3,Taka-akselisto,Käyttöjarru,Seisontajarrun dynamometritesti
1213,2004,Honda,STREAM,29.4,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru,Käyttöjarrun dynamometritesti
1214,2004,Fiat,PUNTO,29.48,Sisäinen valvontajärjestelmä (OBD),Jousitus ja iskunvaimennus,Etuakselisto
1215,2004,Audi,A3,29.56,Käyttöjarru,Jousitus ja iskunvaimennus,Etuakselisto
1216,2004,Lada-Vaz,112,29.81,Käyttöjarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD),Alustan kotelot ja pohjalevy
1217,2004,Volkswagen,TRANSPORTER,30.1,Etuakselisto,Ohjausnivelet ja -tangot,Käyttöjarru
1218,2004,Kia,SORENTO,30.28,Seisontajarrun dynamometritesti,Etuakselisto,Ohjausnivelet ja -tangot
1219,2004,Opel,MERIVA,30.44,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus,Käyttöjarru
1220,2004,Mazda,6,30.47,Alustan kotelot ja pohjalevy,Käyttöjarrun dynamometritesti,Seisontajarrun dynamometritesti
1221,2004,Citroen,XSARA,30.52,Seisontajarrun dynamometritesti,Käyttöjarru,Ohjausnivelet ja -tangot
1222,2004,Mercedes-Benz,CLK,30.69,Etuakselisto,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot
1223,2004,BMW,X5,30.77,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti
1224,2004,BMW,5,30.92,Etuakselisto,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
1225,2004,Skoda,SUPERB,31.14,Etuakselisto,Käyttöjarru,Käyttöjarrun dynamometritesti
1226,2004,Volvo,V70,31.2,Seisontajarrun dynamometritesti,Etuakselisto,Ohjausnivelet ja -tangot
1227,2004,Volvo,V50,31.4,Jousitus ja iskunvaimennus,Etuakselisto,Seisontajarrun dynamometritesti
1228,2004,Ford,TOURNEO,31.48,Seisontajarrun dynamometritesti,Alustan kotelot ja pohjalevy,Käyttöjarru
1229,2004,Honda,ACCORD,31.48,Etuakselisto,Taka-akselisto,Käyttöjarru
1230,2004,Mitsubishi,OUTLANDER,31.73,Taka-akselisto,Sisäinen valvontajärjestelmä (OBD),Ohjausnivelet ja -tangot
1231,2004,Nissan,PRIMERA,32.22,Etuakselisto,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti
1232,2004,Citroen,XSARA PICASSO,32.3,Etuakselisto,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
1233,2004,Nissan,X-TRAIL,32.38,Ohjausnivelet ja -tangot,Käyttöjarru,Etuakselisto
1234,2004,Mitsubishi,LANCER,32.6,Ohjausnivelet ja -tangot,Taka-akselisto,Käyttöjarrun dynamometritesti
1235,2004,Hyundai,SONATA,32.62,Taka-akselisto,Etuakselisto,Käyttöjarru
1236,2004,Renault,CLIO,33.16,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot,Etuakselisto
1237,2004,Ford,FOCUS C-MAX,33.88,Jousitus ja iskunvaimennus,Etuakselisto,Ohjausnivelet ja -tangot
1238,2004,Volvo,V40,33.94,Käyttöjarru,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
1239,2004,Citroen,BERLINGO,33.97,Etuakselisto,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus
1240,2004,GM Daewoo,LACETTI,34.1,Käyttöjarru,Jousitus ja iskunvaimennus,Käyttöjarrun dynamometritesti
1241,2004,Peugeot,307,34.4,Etuakselisto,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti
1242,2004,Mercedes-Benz,E,34.5,Etuakselisto,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus
1243,2004,Ford,MONDEO,34.66,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus,Käyttöjarru
1244,2004,Fiat,PANDA,34.8,Etuakselisto,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti
1245,2004,Seat,IBIZA,34.97,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Etuakselisto
1246,2004,BMW,3,35.22,Käyttöjarru,Etuakselisto,Seisontajarrun dynamometritesti
1247,2004,Chrysler,NEON,35.38,Etuakselisto,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
1248,2004,Daewoo,KALOS,35.4,Käyttöjarrun dynamometritesti,Etuakselisto,Sisäinen valvontajärjestelmä (OBD)
1249,2004,Volvo,XC90,35.84,Seisontajarrun dynamometritesti,Käyttöjarru,Ohjausnivelet ja -tangot
1250,2004,Chrysler,300,36.12,Etuakselisto,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
1251,2004,Mazda,3,36.62,Etuakselisto,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
1252,2004,Skoda,FABIA,36.62,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru
1253,2004,Seat,CORDOBA,36.75,Käyttöjarru,Etuakselisto,Seisontajarrun dynamometritesti
1254,2004,Peugeot,407,36.88,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru
1255,2004,Chrysler,PT CRUISER,37.7,Etuakselisto,Ohjausnivelet ja -tangot,Käyttöjarru
1256,2004,Volkswagen,TOURAN,37.88,Käyttöjarru,Jousitus ja iskunvaimennus,Etuakselisto
1257,2004,Peugeot,607,37.94,Sisäinen valvontajärjestelmä (OBD),Etuakselisto,Seisontajarrun dynamometritesti
1258,2004,Daewoo,MATIZ,38.1,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Alustan kotelot ja pohjalevy
1259,2004,Mercedes-Benz,M,38.2,Ohjausnivelet ja -tangot,Etuakselisto,Jousitus ja iskunvaimennus
1260,2004,Citroen,C5,38.84,Etuakselisto,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
1261,2004,Volkswagen,CADDY,39.2,Käyttöjarru,Käyttöjarrun dynamometritesti,Jousitus ja iskunvaimennus
1262,2004,Mazda,PREMACY,40.0,Alustan kotelot ja pohjalevy,Käyttöjarru,Käyttöjarrun dynamometritesti
1263,2004,Daewoo,TACUMA,40.0,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Käyttöjarrun dynamometritesti
1264,2004,Hyundai,MATRIX,40.75,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD),Käyttöjarrun dynamometritesti
1265,2004,Jaguar,X-TYPE,40.88,Taka-akselisto,Seisontajarrun dynamometritesti,Alustan kotelot ja pohjalevy
1266,2004,Opel,VECTRA,41.06,Jousitus ja iskunvaimennus,Taka-akselisto,Seisontajarrun dynamometritesti
1267,2004,Peugeot,406,41.3,Seisontajarrun dynamometritesti,Taka-akselisto,Jousitus ja iskunvaimennus
1268,2004,Alfa Romeo,156,41.4,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Bensiinimoottorin pakokaasumittaus
1269,2004,Opel,ZAFIRA,41.44,Etuakselisto,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
1270,2004,Chrysler,VOYAGER,41.7,Seisontajarrun dynamometritesti,Käyttöjarru,Ohjausnivelet ja -tangot
1271,2004,Citroen,C4,42.16,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot
1272,2004,Chrysler,SEBRING,42.7,Ohjausnivelet ja -tangot,Taka-akselisto,Sisäinen valvontajärjestelmä (OBD)
1273,2004,Daewoo,EVANDA,43.0,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD),Käyttöjarrun dynamometritesti
1274,2004,Fiat,STILO,43.16,Seisontajarrun dynamometritesti,Etuakselisto,Jousitus ja iskunvaimennus
1275,2004,Mercedes-Benz,C,43.28,Etuakselisto,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
1276,2004,Renault,MEGANE,43.7,Etuakselisto,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus
1277,2004,GM Daewoo,NUBIRA,44.53,Sisäinen valvontajärjestelmä (OBD),Käyttöjarrun dynamometritesti,Käyttöjarru
1278,2004,Opel,SIGNUM,44.94,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD),Taka-akselisto
1279,2004,Renault,ESPACE,45.06,Etuakselisto,Ohjausnivelet ja -tangot,Käyttöjarru
1280,2004,Alfa Romeo,147,46.72,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti
1281,2004,Hyundai,TRAJET,47.28,Jousitus ja iskunvaimennus,Etuakselisto,Seisontajarrun dynamometritesti
1282,2004,Mazda,MPV,48.25,Seisontajarrun dynamometritesti,Alustan kotelot ja pohjalevy,Etuakselisto
1283,2004,Peugeot,807,49.72,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD),Etuakselisto
1284,2004,Renault,LAGUNA,49.88,Etuakselisto,Ohjausnivelet ja -tangot,Bensiinimoottorin pakokaasumittaus
1285,2003,Toyota,RAV4,11.66,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Turvavyöt ja -varusteet
1286,2003,Honda,HR-V,12.58,,,
1287,2003,Audi,A8,13.21,,,
1288,2003,Subaru,LEGACY,13.77,,,
1289,2003,Toyota,LAND CRUISER,14.03,Etuakselisto,Käyttöjarrun dynamometritesti,Seisontajarrun dynamometritesti
1290,2003,Honda,JAZZ,14.22,Käyttöjarru,Etuakselisto,Bensiinimoottorin pakokaasumittaus
1291,2003,BMW,Z4,15.12,,,
1292,2003,Toyota,COROLLA,15.21,Käyttöjarru,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti
1293,2003,Ford,FIESTA,15.52,Käyttöjarrun dynamometritesti,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
1294,2003,Toyota,AVENSIS,16.23,Seisontajarrun dynamometritesti,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
1295,2003,Subaru,FORESTER,16.67,,,
1296,2003,Hyundai,GETZ,17.16,Sisäinen valvontajärjestelmä (OBD),Bensiinimoottorin pakokaasumittaus,Ohjausnivelet ja -tangot
1297,2003,Suzuki,GRAND VITARA,17.22,Jousitus ja iskunvaimennus,Etuakselisto,Renkaat ja vanteet
1298,2003,Toyota,CAMRY,17.38,Käyttöjarru,Käyttöjarrun dynamometritesti,Seisontajarrun dynamometritesti
1299,2003,Land Rover,FREELANDER,17.75,,,
1300,2003,Toyota,YARIS,18.81,Käyttöjarru,Käyttöjarrun dynamometritesti,Seisontajarrun dynamometritesti
1301,2003,Ford,FUSION,19.84,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD),Bensiinimoottorin pakokaasumittaus
1302,2003,Subaru,IMPREZA,19.88,Bensiinimoottorin pakokaasumittaus,Sisäinen valvontajärjestelmä (OBD),Renkaat ja vanteet
1303,2003,Volkswagen,BORA,22.64,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Jousitus ja iskunvaimennus
1304,2003,Honda,CIVIC,22.88,Etuakselisto,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
1305,2003,Honda,CR-V,23.52,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru
1306,2003,Nissan,ALMERA,24.66,Seisontajarrun dynamometritesti,Käyttöjarru,Etuakselisto
1307,2003,Volkswagen,GOLF,24.9,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti
1308,2003,Suzuki,LIANA,25.0,Etuakselisto,Bensiinimoottorin pakokaasumittaus,Jousitus ja iskunvaimennus
1309,2003,Saab,9-5,25.36,Taka-akselisto,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti
1310,2003,Audi,A2,26.17,,,
1311,2003,Jaguar,S-TYPE,26.5,Sisäinen valvontajärjestelmä (OBD),Alustan kotelot ja pohjalevy,Seisontajarrun dynamometritesti
1312,2003,Volkswagen,TOUAREG,26.8,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Turvavyöt ja -varusteet
1313,2003,Audi,A4,27.0,Käyttöjarru,Etuakselisto,Jousitus ja iskunvaimennus
1314,2003,Nissan,MAXIMA QX,27.48,Etuakselisto,Käyttöjarru,Käyttöjarrun dynamometritesti
1315,2003,Opel,ASTRA,27.66,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
1316,2003,Audi,A3,28.38,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Jousitus ja iskunvaimennus
1317,2003,Opel,CORSA,28.44,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
1318,2003,Mitsubishi,SPACE STAR,28.44,Käyttöjarru,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
1319,2003,Skoda,OCTAVIA,28.95,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru,Käyttöjarrun dynamometritesti
1320,2003,Lada-Vaz,SAMARA,28.95,Sisäinen valvontajärjestelmä (OBD),Käyttöjarrun dynamometritesti,Käyttöjarru
1321,2003,Nissan,MICRA,29.56,Etuakselisto,Ohjausnivelet ja -tangot,Sisäinen valvontajärjestelmä (OBD)
1322,2003,Lada-Vaz,112,29.7,Sisäinen valvontajärjestelmä (OBD),Käyttöjarrun dynamometritesti,Käyttöjarru
1323,2003,Volvo,S40,29.88,Käyttöjarru,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
1324,2003,Opel,OMEGA,30.06,Ohjausnivelet ja -tangot,Bensiinimoottorin pakokaasumittaus,Seisontajarrun dynamometritesti
1325,2003,Ford,FOCUS,30.12,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot,Käyttöjarru
1326,2003,Audi,A6,30.44,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti
1327,2003,Mitsubishi,LANCER,30.52,Taka-akselisto,Ohjausnivelet ja -tangot,Käyttöjarru
1328,2003,BMW,X5,30.94,Etuakselisto,Seisontajarrun dynamometritesti,Käyttöjarru
1329,2003,Mitsubishi,PAJERO,31.14,Etuakselisto,Alustan kotelot ja pohjalevy,Käyttöjarrun dynamometritesti
1330,2003,Saab,9-3,31.2,Taka-akselisto,Etuakselisto,Sisäinen valvontajärjestelmä (OBD)
1331,2003,Volvo,S80,31.23,Etuakselisto,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
1332,2003,Jeep,CHEROKEE,31.45,Seisontajarrun dynamometritesti,Etuakselisto,Käyttöjarru
1333,2003,Volkswagen,PASSAT,32.06,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti
1334,2003,Hyundai,ACCENT,32.1,,,
1335,2003,Volvo,C70,32.12,Etuakselisto,Käyttöjarru,Ohjausnivelet ja -tangot
1336,2003,Mitsubishi,OUTLANDER,32.12,Taka-akselisto,Ohjausnivelet ja -tangot,Käyttöjarru
1337,2003,Smart,FORTWO,32.6,Bensiinimoottorin pakokaasumittaus,Jousitus ja iskunvaimennus,Etuakselisto
1338,2003,Citroen,C2,32.72,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Jousitus ja iskunvaimennus
1339,2003,Mini,COOPER/ ONE,32.72,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti
1340,2003,Volkswagen,POLO,32.9,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Etuakselisto
1341,2003,Hyundai,SONATA,33.7,Taka-akselisto,Käyttöjarru,Käyttöjarrun dynamometritesti
